Giá,Diện tích,Mặt tiền,Đường trước nhà,Số tầng,Số phòng,Số toilet,Nội thất_cơ bản,Nội thất_không,Nội thất_đầy đủ
5.8,55.0,1.0,6.0,6.0,6.0,4.0,0,1,0
6.3,78.0,1.0,1.0,1.0,1.0,1.0,0,1,0
5.7,82.0,4.0,3.0,4.0,1.0,1.0,1,0,0
4.5,41.0,4.0,3.0,3.0,3.0,3.0,0,1,0
2.7,36.0,5.0,3.0,4.0,4.0,3.0,0,1,0
5.0,43.0,5.0,1.0,5.0,4.0,3.0,0,1,0
3.8,50.0,5.0,3.0,4.0,4.0,3.0,0,0,1
5.0,86.0,1.0,1.0,1.0,1.0,1.0,0,1,0
3.0,35.0,1.0,1.0,1.0,1.0,1.0,0,1,0
2.7,36.0,1.0,1.0,1.0,1.0,1.0,0,1,0
3.0,33.0,1.0,1.0,1.0,1.0,1.0,0,1,0
5.0,52.0,4.0,4.0,5.0,6.0,4.0,0,1,0
5.0,52.0,1.0,1.0,1.0,1.0,1.0,0,1,0
3.0,36.0,1.0,1.0,1.0,1.0,1.0,0,1,0
1.7,42.0,1.0,1.0,1.0,1.0,1.0,0,1,0
6.0,67.0,1.0,1.0,1.0,1.0,1.0,0,1,0
32.0,209.0,10.0,9.0,3.0,4.0,4.0,0,1,0
32.0,209.0,10.0,9.0,3.0,4.0,4.0,0,1,0
7.8,60.0,5.0,10.0,5.0,1.0,1.0,0,1,0
4.3,40.0,5.0,3.0,5.0,5.0,4.0,0,1,0
6.7,47.0,6.0,1.0,5.0,1.0,1.0,0,1,0
2.9,17.0,1.0,1.0,1.0,1.0,1.0,0,1,0
4.5,60.0,6.0,1.0,4.0,4.0,3.0,0,1,0
4.8,52.0,4.0,3.0,5.0,5.0,4.0,0,1,0
260.0,25.0,3.0,3.0,5.0,3.0,3.0,0,1,0
4.1,36.0,4.0,3.0,5.0,3.0,4.0,1,0,0
8.0,88.0,8.0,6.0,5.0,3.0,1.0,1,0,0
3.6,33.0,4.0,3.0,5.0,4.0,1.0,1,0,0
2.4,28.0,3.0,3.0,4.0,3.0,3.0,1,0,0
4.7,33.0,4.0,4.0,5.0,3.0,3.0,1,0,0
6.2,70.0,47.0,5.0,4.0,3.0,3.0,0,1,0
10.0,65.0,1.0,1.0,1.0,1.0,1.0,0,1,0
4.0,40.0,4.0,1.0,4.0,4.0,3.0,0,1,0
4.0,40.0,4.0,1.0,4.0,4.0,3.0,0,1,0
51.0,122.0,7.0,8.0,8.0,8.0,1.0,0,0,1
6.7,60.0,5.0,5.0,5.0,5.0,4.0,0,1,0
9.8,65.0,5.0,6.0,5.0,4.0,3.0,0,0,1
2.8,39.0,4.0,3.0,4.0,3.0,3.0,0,1,0
2.6,40.0,3.0,1.0,4.0,4.0,3.0,0,1,0
36.0,140.0,1.0,1.0,1.0,1.0,1.0,0,1,0
4.2,33.0,5.0,3.0,5.0,3.0,2.0,0,0,1
3.8,40.0,4.0,3.0,4.0,3.0,4.0,0,0,1
8.5,35.0,8.0,7.0,5.0,3.0,4.0,0,1,0
5.6,45.0,4.0,1.0,5.0,4.0,1.0,0,0,1
5.5,77.0,4.0,3.0,3.0,4.0,3.0,0,1,0
1.4,30.0,1.0,1.0,1.0,1.0,1.0,0,1,0
6.0,60.0,5.0,5.0,4.0,4.0,4.0,0,1,0
5.8,58.0,5.0,5.0,4.0,4.0,4.0,0,1,0
5.2,48.0,6.0,3.0,4.0,4.0,4.0,0,1,0
32.5,142.0,6.0,7.0,9.0,37.0,1.0,0,0,1
30.0,63.0,5.0,30.0,5.0,6.0,6.0,0,1,0
1.4,32.0,4.0,3.0,1.0,1.0,1.0,0,1,0
6.0,58.0,5.0,10.0,4.0,4.0,5.0,0,1,0
48.0,310.0,33.0,20.0,4.0,8.0,4.0,0,1,0
47.0,35.0,4.0,4.0,6.0,5.0,7.0,0,1,0
4.5,62.0,8.0,3.0,4.0,5.0,1.0,0,0,1
4.6,43.0,5.0,5.0,5.0,5.0,7.0,0,1,0
7.9,50.0,4.0,4.0,5.0,4.0,3.0,0,0,1
23.5,116.0,6.0,15.0,4.0,3.0,4.0,0,1,0
5.1,37.0,5.0,4.0,5.0,6.0,6.0,0,1,0
5.6,52.0,5.0,4.0,5.0,5.0,5.0,0,1,0
4.9,47.0,5.0,4.0,4.0,4.0,3.0,0,1,0
5.0,108.0,4.0,2.0,3.0,3.0,3.0,0,0,1
3.2,33.0,4.0,3.0,5.0,4.0,4.0,0,0,1
4.1,45.0,5.0,3.0,5.0,3.0,3.0,0,1,0
3.4,42.0,5.0,1.0,3.0,3.0,3.0,0,1,0
14.5,53.0,5.0,5.0,8.0,9.0,10.0,0,1,0
3.6,35.0,3.0,3.0,5.0,4.0,3.0,0,1,0
2.8,30.0,6.0,3.0,5.0,3.0,4.0,0,1,0
3.7,40.0,4.0,3.0,3.0,3.0,3.0,0,1,0
4.0,40.0,6.0,3.0,4.0,3.0,3.0,0,1,0
3.7,60.0,5.0,3.0,2.0,4.0,4.0,0,1,0
6.0,80.0,5.0,40.0,3.0,5.0,3.0,0,1,0
5.8,52.0,5.0,10.0,4.0,4.0,5.0,0,1,0
4.8,1.0,5.0,4.0,5.0,7.0,5.0,0,1,0
5.8,52.0,4.0,4.0,4.0,4.0,3.0,0,1,0
4.0,35.0,5.0,3.0,5.0,3.0,2.0,0,0,1
5.1,37.0,5.0,4.0,5.0,6.0,6.0,0,1,0
5.4,90.0,5.0,4.0,6.0,4.0,6.0,0,1,0
13.3,180.0,8.0,30.0,3.0,3.0,3.0,0,1,0
5.4,90.0,5.0,4.0,6.0,4.0,6.0,0,1,0
5.4,90.0,5.0,4.0,6.0,4.0,6.0,0,1,0
7.2,48.0,4.0,4.0,5.0,4.0,3.0,0,0,1
4.8,46.0,4.0,3.0,4.0,3.0,3.0,0,0,1
5.9,54.0,4.0,4.0,4.0,4.0,3.0,0,0,1
4.4,42.0,4.0,2.0,5.0,5.0,4.0,0,0,1
32.9,65.0,5.0,40.0,7.0,6.0,6.0,0,1,0
9.1,78.0,7.0,1.0,7.0,20.0,1.0,0,1,0
16.6,89.0,4.0,7.0,5.0,6.0,5.0,0,0,1
4.3,61.0,6.0,6.0,1.0,1.0,1.0,0,1,0
3.5,38.0,5.0,5.0,5.0,6.0,4.0,0,1,0
4.0,76.0,5.0,8.0,2.0,3.0,2.0,0,1,0
3.6,36.0,4.0,3.0,5.0,4.0,4.0,0,1,0
5.5,54.0,4.0,10.0,4.0,4.0,5.0,0,1,0
24.0,116.0,1.0,1.0,1.0,1.0,1.0,0,1,0
5.1,40.0,5.0,4.0,5.0,6.0,6.0,0,1,0
4.6,40.0,4.0,2.0,6.0,4.0,6.0,0,1,0
5.6,91.3,1.0,1.0,1.0,1.0,1.0,0,1,0
6.5,36.0,1.0,1.0,1.0,1.0,1.0,0,1,0
5.1,37.0,5.0,4.0,5.0,6.0,6.0,0,1,0
110.0,2.7,30.0,30.0,4.0,8.0,4.0,0,1,0
2.8,30.0,4.0,3.0,5.0,3.0,3.0,0,1,0
600.0,330.0,13.0,40.0,13.0,50.0,50.0,0,1,0
6.9,75.0,5.0,8.0,3.0,3.0,3.0,0,1,0
6.9,75.0,5.0,8.0,3.0,3.0,3.0,0,1,0
6.9,75.0,5.0,8.0,3.0,3.0,3.0,0,1,0
6.9,75.0,5.0,8.0,3.0,3.0,3.0,0,1,0
5.3,47.0,1.0,3.0,5.0,3.0,4.0,0,1,0
7.2,85.0,7.0,1.0,4.0,4.0,1.0,0,1,0
5.3,46.0,1.0,3.0,5.0,3.0,4.0,0,1,0
35.0,200.0,9.0,30.0,2.0,2.0,2.0,0,1,0
4.0,13.0,3.0,5.0,5.0,3.0,4.0,0,1,0
6.6,50.0,4.0,3.0,5.0,3.0,4.0,0,1,0
6.1,50.0,4.0,5.0,5.0,4.0,4.0,0,1,0
6.1,50.0,4.0,4.0,5.0,6.0,4.0,0,1,0
9.0,96.0,7.0,4.0,6.0,6.0,5.0,0,1,0
13.8,75.0,5.0,6.0,5.0,6.0,4.0,0,1,0
2.1,28.0,4.0,2.0,4.0,2.0,2.0,0,0,1
5.2,53.0,5.0,3.0,3.0,2.0,1.0,0,0,1
24.0,40.0,4.0,10.0,6.0,8.0,6.0,0,1,0
2.9,17.0,1.0,1.0,1.0,6.0,2.0,0,1,0
2.1,30.0,1.0,1.0,1.0,1.0,1.0,0,1,0
11.0,120.0,6.0,10.0,5.0,6.0,5.0,0,1,0
3.1,22.0,5.0,3.0,5.0,3.0,4.0,0,1,0
5.3,46.0,3.0,3.0,5.0,3.0,1.0,0,0,1
4.2,40.0,1.0,1.0,1.0,1.0,1.0,0,1,0
4.7,30.0,3.0,3.0,5.0,3.0,3.0,0,1,0
3.2,48.0,4.0,4.0,4.0,6.0,1.0,0,1,0
16.5,65.0,5.0,20.0,6.0,6.0,6.0,0,1,0
5.6,91.3,1.0,1.0,1.0,1.0,1.0,0,1,0
6.1,35.0,5.0,10.0,6.0,5.0,6.0,0,1,0
2.1,24.0,3.0,3.0,5.0,3.0,3.0,0,1,0
980.0,17.0,1.0,1.0,1.0,1.0,1.0,0,1,0
4.6,39.0,4.0,4.0,4.0,5.0,3.0,0,1,0
4.6,41.0,5.0,4.0,5.0,6.0,7.0,0,1,0
5.2,46.0,1.0,6.0,6.0,6.0,4.0,0,1,0
1.6,65.0,1.0,1.0,1.0,1.0,1.0,0,1,0
6.0,44.0,4.0,10.0,6.0,5.0,5.0,0,1,0
58.0,165.0,10.0,15.0,8.0,10.0,9.0,0,1,0
12.8,80.0,1.0,1.0,1.0,1.0,1.0,0,1,0
58.0,165.0,10.0,15.0,8.0,10.0,9.0,0,1,0
580.0,165.0,10.0,15.0,8.0,10.0,10.0,0,1,0
4.0,83.0,5.0,4.0,3.0,3.0,3.0,0,1,0
580.0,165.0,10.0,15.0,8.0,10.0,10.0,0,1,0
3.9,50.0,4.0,6.0,5.0,5.0,5.0,0,1,0
3.8,60.0,4.0,6.0,5.0,6.0,5.0,0,1,0
4.2,49.0,6.0,5.0,5.0,6.0,4.0,0,1,0
3.5,43.0,4.0,6.0,5.0,4.0,3.0,0,1,0
4.4,38.0,6.0,8.0,5.0,7.0,1.0,0,1,0
2.8,70.0,5.0,20.0,1.0,1.0,1.0,0,1,0
12.0,112.0,1.0,1.0,1.0,1.0,1.0,0,1,0
3.8,45.0,4.0,3.0,4.0,4.0,3.0,0,1,0
2.9,35.0,4.0,3.0,5.0,3.0,4.0,0,0,1
3.0,30.0,4.0,3.0,4.0,3.0,1.0,0,1,0
2.8,30.0,1.0,1.0,1.0,1.0,1.0,0,1,0
3.1,35.0,5.0,2.0,5.0,1.0,1.0,0,1,0
14.0,45.0,3.0,20.0,6.0,4.0,6.0,0,1,0
4.0,40.0,4.0,1.0,5.0,3.0,1.0,0,1,0
37.0,120.0,6.0,20.0,9.0,16.0,1.0,0,0,1
10.0,120.0,5.0,3.0,5.0,7.0,7.0,0,1,0
25.0,45.0,1.0,10.0,5.0,4.0,5.0,0,1,0
5.5,60.0,5.0,4.0,5.0,7.0,5.0,0,1,0
8.6,95.0,4.0,3.0,5.0,6.0,4.0,0,0,1
9.6,90.0,5.0,10.0,5.0,4.0,3.0,0,1,0
9.6,90.0,5.0,10.0,5.0,4.0,3.0,0,1,0
4.4,35.0,3.0,3.0,4.0,4.0,4.0,0,1,0
12.0,94.0,5.0,8.0,3.0,1.0,1.0,0,1,0
73.0,207.0,24.0,15.0,9.0,9.0,1.0,0,0,1
11.3,80.0,6.0,1.0,6.0,12.0,1.0,0,0,1
4.9,47.0,5.0,4.0,4.0,4.0,3.0,0,1,0
9.6,90.0,5.0,10.0,5.0,4.0,3.0,0,1,0
2.4,20.0,3.0,3.0,5.0,3.0,4.0,0,1,0
2.4,20.0,3.0,3.0,5.0,3.0,4.0,0,1,0
1.9,76.0,1.0,1.0,1.0,1.0,1.0,0,1,0
96.0,90.0,5.0,8.0,5.0,4.0,3.0,0,1,0
6.0,55.0,4.0,4.0,5.0,6.0,4.0,0,1,0
1.9,84.0,1.0,1.0,1.0,1.0,1.0,0,1,0
14.8,36.0,4.0,5.0,5.0,5.0,5.0,0,1,0
2.4,38.0,4.0,3.0,2.0,2.0,2.0,0,1,0
6.0,52.0,4.0,4.0,5.0,4.0,3.0,0,0,1
5.0,60.0,5.0,4.0,4.0,5.0,4.0,0,1,0
5.0,60.0,5.0,4.0,5.0,5.0,4.0,0,1,0
5.2,65.0,5.0,3.0,4.0,4.0,3.0,0,1,0
2.5,32.0,5.0,4.0,4.0,4.0,4.0,0,1,0
17.0,33.0,4.0,3.0,5.0,3.0,3.0,0,1,0
2.9,44.0,5.0,5.0,1.0,3.0,2.0,0,1,0
8.0,122.0,6.0,7.0,2.0,5.0,1.0,0,1,0
5.5,95.0,6.0,18.0,2.0,3.0,1.0,0,1,0
3.8,42.0,1.0,1.0,1.0,1.0,1.0,0,1,0
3.4,43.0,5.0,6.0,5.0,6.0,4.0,0,1,0
5.2,45.0,4.0,8.0,6.0,8.0,4.0,0,1,0
5.5,50.0,4.0,7.0,5.0,6.0,4.0,0,1,0
3.4,35.0,4.0,6.0,4.0,4.0,3.0,0,1,0
4.2,50.0,6.0,6.0,5.0,7.0,1.0,0,1,0
4.6,66.0,5.0,4.0,4.0,3.0,4.0,0,1,0
4.6,66.0,5.0,4.0,4.0,3.0,4.0,0,1,0
4.6,66.0,5.0,4.0,4.0,3.0,4.0,0,1,0
13.3,42.0,4.0,20.0,6.0,4.0,6.0,0,1,0
4.0,32.0,4.0,3.0,5.0,3.0,4.0,0,1,0
11.5,45.0,4.0,7.0,6.0,4.0,5.0,0,1,0
11.5,45.0,4.0,7.0,6.0,4.0,5.0,0,1,0
10.0,110.0,5.0,3.0,5.0,7.0,7.0,0,1,0
30.0,100.0,9.0,20.0,8.0,8.0,8.0,0,1,0
13.5,45.0,4.0,20.0,6.0,4.0,6.0,0,1,0
3.6,42.0,4.0,5.0,4.0,5.0,4.0,0,0,1
7.5,46.0,5.0,15.0,4.0,2.0,3.0,0,1,0
107.0,48.0,4.0,10.0,6.0,3.0,4.0,0,1,0
7.5,46.0,5.0,15.0,4.0,2.0,3.0,0,1,0
107.0,48.0,4.0,10.0,6.0,3.0,4.0,0,1,0
10.2,100.0,5.0,3.0,5.0,7.0,7.0,0,1,0
16.0,23.0,5.0,3.0,5.0,3.0,3.0,0,1,0
5.2,34.0,1.0,3.0,6.0,4.0,4.0,0,1,0
3.2,25.0,3.0,6.0,5.0,3.0,4.0,0,1,0
2.7,33.0,4.0,2.0,4.0,4.0,4.0,0,1,0
6.0,50.0,1.0,1.0,1.0,1.0,1.0,0,1,0
4.3,38.0,1.0,3.0,6.0,4.0,4.0,0,1,0
4.3,38.0,1.0,3.0,6.0,4.0,4.0,0,1,0
6.5,77.0,4.0,10.0,3.0,7.0,3.0,0,1,0
6.6,50.0,4.0,3.0,5.0,3.0,4.0,0,1,0
13.0,40.0,4.0,20.0,6.0,4.0,6.0,0,1,0
6.0,55.0,4.0,3.0,5.0,4.0,4.0,0,1,0
10.0,114.0,5.0,3.0,5.0,7.0,7.0,0,1,0
3.0,37.0,3.0,4.0,3.0,3.0,3.0,0,1,0
6.0,54.0,5.0,3.0,5.0,9.0,9.0,0,0,1
3.0,37.0,3.0,4.0,3.0,3.0,3.0,0,1,0
270.0,30.0,6.0,3.0,5.0,3.0,3.0,0,1,0
3.0,37.0,3.0,4.0,3.0,3.0,3.0,0,1,0
3.0,37.0,3.0,4.0,3.0,3.0,3.0,0,1,0
5.9,45.0,4.0,6.0,5.0,5.0,4.0,0,1,0
3.0,37.0,3.0,4.0,3.0,3.0,3.0,0,1,0
12.6,50.0,4.0,6.0,5.0,6.0,12.0,0,1,0
3.8,37.0,4.0,2.0,5.0,3.0,4.0,0,1,0
3.2,31.0,1.0,1.0,1.0,1.0,1.0,0,1,0
19.8,50.0,5.0,25.0,7.0,10.0,6.0,0,1,0
6.0,90.0,5.0,4.0,1.0,3.0,4.0,0,1,0
6.0,90.0,5.0,4.0,1.0,3.0,4.0,0,1,0
1.0,90.0,5.0,30.0,4.0,4.0,4.0,0,1,0
19.8,50.0,5.0,40.0,7.0,6.0,6.0,0,1,0
6.1,45.0,1.0,10.0,6.0,6.0,4.0,0,1,0
3.7,32.0,5.0,4.0,5.0,3.0,4.0,0,0,1
2.9,45.0,1.0,1.0,1.0,1.0,1.0,0,1,0
1.2,45.0,1.0,1.0,1.0,1.0,1.0,0,1,0
14.6,105.0,7.0,40.0,9.0,9.0,9.0,0,1,0
6.1,60.0,4.0,30.0,4.0,4.0,4.0,0,1,0
2.1,22.0,3.0,3.0,5.0,3.0,3.0,0,1,0
6.5,77.0,5.0,10.0,3.0,7.0,3.0,0,1,0
10.9,70.0,4.0,4.0,7.0,12.0,13.0,0,1,0
140.0,240.0,9.0,25.0,4.0,6.0,6.0,0,1,0
3.2,30.0,5.0,5.0,5.0,3.0,4.0,0,1,0
4.6,40.0,5.0,5.0,5.0,3.0,3.0,0,1,0
5.3,59.0,6.0,5.0,5.0,6.0,7.0,0,1,0
3.2,34.0,3.0,2.0,4.0,3.0,3.0,0,1,0
3.3,35.0,4.0,2.0,4.0,3.0,3.0,0,1,0
28.0,70.0,1.0,1.0,1.0,1.0,1.0,0,1,0
6.1,62.0,1.0,8.0,5.0,1.0,1.0,0,1,0
11.6,108.0,7.0,7.0,5.0,7.0,7.0,0,1,0
3.6,45.0,5.0,3.0,5.0,6.0,5.0,0,1,0
5.7,50.0,4.0,5.0,4.0,4.0,3.0,0,1,0
12.0,109.0,7.0,40.0,5.0,6.0,8.0,0,1,0
2.6,33.0,5.0,3.0,3.0,3.0,3.0,0,1,0
140.0,248.0,9.0,30.0,8.0,8.0,1.0,0,0,1
8.6,50.0,5.0,1.0,5.0,3.0,1.0,0,0,1
4.8,65.0,5.0,2.0,4.0,4.0,3.0,0,1,0
2.2,39.0,3.0,20.0,4.0,2.0,4.0,0,1,0
3.3,37.0,6.0,3.0,3.0,4.0,3.0,0,1,0
1.4,14.0,1.0,1.0,1.0,1.0,1.0,0,1,0
2.2,45.0,4.0,20.0,4.0,2.0,4.0,0,1,0
19.0,105.0,5.0,9.0,5.0,5.0,4.0,0,1,0
82.0,149.0,8.0,50.0,11.0,11.0,1.0,0,0,1
2.9,32.0,5.0,3.0,5.0,3.0,4.0,0,1,0
2.6,40.0,4.0,3.0,5.0,4.0,4.0,0,1,0
8.0,45.0,5.0,6.0,6.0,5.0,6.0,0,1,0
5.1,45.0,5.0,10.0,4.0,4.0,5.0,0,1,0
5.3,50.0,6.0,3.0,4.0,4.0,3.0,0,0,1
7.9,45.0,5.0,6.0,6.0,5.0,6.0,0,1,0
9.0,70.0,5.0,50.0,5.0,3.0,4.0,0,1,0
35.0,279.0,9.0,1.0,1.0,1.0,1.0,0,1,0
5.1,46.0,3.0,2.0,5.0,3.0,3.0,1,0,0
16.6,89.0,4.0,7.0,5.0,6.0,1.0,0,0,1
7.9,46.0,1.0,7.0,5.0,5.0,4.0,0,1,0
2.9,32.0,3.0,3.0,4.0,4.0,3.0,0,0,1
7.4,52.0,1.0,7.0,4.0,4.0,4.0,0,1,0
325.0,34.0,3.0,3.0,5.0,3.0,3.0,0,1,0
7.8,40.0,4.0,6.0,6.0,8.0,8.0,0,1,0
7.8,40.0,4.0,6.0,6.0,8.0,8.0,0,1,0
4.2,36.0,5.0,1.0,1.0,1.0,1.0,0,1,0
3.6,35.0,4.0,3.0,5.0,4.0,4.0,0,1,0
3.6,35.0,4.0,3.0,5.0,4.0,4.0,0,1,0
13.0,210.0,10.0,30.0,4.0,6.0,4.0,0,1,0
6.2,66.0,4.0,1.0,5.0,4.0,1.0,0,1,0
11.0,220.0,10.0,30.0,4.0,6.0,4.0,0,1,0
35.0,58.0,5.0,30.0,5.0,6.0,5.0,0,1,0
36.0,50.0,5.0,30.0,5.0,5.0,5.0,0,1,0
8.2,45.0,5.0,6.0,6.0,5.0,6.0,0,1,0
3.9,43.0,4.0,2.0,4.0,4.0,3.0,1,0,0
5.0,50.0,4.0,1.0,4.0,4.0,1.0,0,1,0
8.1,45.0,5.0,6.0,6.0,5.0,6.0,0,1,0
5.1,46.0,3.0,3.0,4.0,4.0,4.0,0,1,0
4.0,58.0,6.0,1.0,4.0,4.0,1.0,0,1,0
4.8,35.0,4.0,3.0,5.0,3.0,4.0,0,1,0
7.5,55.0,4.0,6.0,5.0,5.0,4.0,0,1,0
16.2,90.0,6.0,4.0,7.0,20.0,18.0,0,1,0
2.0,36.0,4.0,3.0,5.0,3.0,3.0,0,1,0
14.5,90.0,5.0,7.0,5.0,4.0,4.0,0,1,0
24.2,40.0,4.0,10.0,6.0,8.0,6.0,0,1,0
24.0,40.0,4.0,10.0,6.0,8.0,6.0,0,1,0
7.1,68.0,1.0,1.0,1.0,1.0,1.0,0,1,0
27.8,82.0,1.0,1.0,1.0,1.0,1.0,0,1,0
3.2,34.0,3.0,1.0,5.0,3.0,1.0,0,1,0
46.0,66.0,1.0,20.0,1.0,1.0,1.0,0,1,0
3.8,45.0,1.0,6.0,6.0,6.0,4.0,0,1,0
1.5,28.0,1.0,1.0,1.0,1.0,1.0,0,1,0
4.2,52.0,1.0,1.0,1.0,1.0,1.0,0,1,0
2.8,40.0,1.0,1.0,1.0,1.0,1.0,0,1,0
6.7,120.0,1.0,1.0,1.0,1.0,1.0,0,1,0
34.0,60.0,5.0,30.0,5.0,6.0,5.0,0,1,0
28.0,173.0,6.0,30.0,3.0,4.0,3.0,0,1,0
16.2,108.0,6.0,1.0,4.0,6.0,4.0,0,1,0
26.0,200.0,6.0,30.0,3.0,4.0,3.0,0,1,0
10.0,100.0,1.0,1.0,1.0,1.0,1.0,0,1,0
19.0,110.0,7.0,22.0,5.0,6.0,5.0,0,1,0
27.5,147.0,10.0,15.0,4.0,6.0,5.0,0,0,1
2.9,58.0,4.0,5.0,1.0,1.0,1.0,0,1,0
4.9,65.0,4.0,3.0,5.0,4.0,3.0,0,1,0
5.1,65.0,5.0,3.0,5.0,8.0,3.0,0,1,0
2.8,45.0,4.0,3.0,4.0,8.0,3.0,0,1,0
3.0,42.0,4.0,3.0,4.0,1.0,3.0,0,1,0
4.0,43.0,4.0,6.0,5.0,4.0,3.0,0,1,0
2.6,45.0,4.0,3.0,4.0,4.0,3.0,0,1,0
3.0,48.0,4.0,3.0,4.0,4.0,3.0,0,1,0
16.0,96.0,1.0,1.0,5.0,1.0,1.0,0,1,0
5.9,73.0,1.0,6.0,6.0,6.0,5.0,0,1,0
3.5,30.0,3.0,2.0,5.0,3.0,4.0,0,1,0
4.0,50.0,4.0,4.0,4.0,2.0,4.0,0,1,0
4.8,44.8,4.0,5.0,5.0,4.0,1.0,0,1,0
4.2,34.0,3.0,4.0,4.0,5.0,3.0,0,0,1
5.4,40.0,4.0,8.0,3.0,3.0,3.0,0,1,0
2.1,22.0,3.0,3.0,5.0,3.0,3.0,0,1,0
8.0,57.0,1.0,1.0,4.0,4.0,1.0,0,1,0
4.3,56.0,4.0,4.0,3.0,4.0,3.0,0,0,1
3.8,33.0,4.0,4.0,5.0,3.0,4.0,0,0,1
3.8,40.0,5.0,5.0,5.0,4.0,4.0,0,1,0
12.5,38.0,1.0,1.0,1.0,1.0,1.0,0,1,0
14.4,200.0,12.0,20.0,5.0,5.0,5.0,0,1,0
260.0,25.0,3.0,3.0,5.0,3.0,3.0,0,1,0
2.0,20.0,3.0,2.0,5.0,1.0,1.0,0,1,0
2.6,29.0,1.0,1.0,1.0,1.0,1.0,0,1,0
2.6,29.0,1.0,1.0,1.0,1.0,1.0,0,1,0
2.2,23.0,1.0,1.0,1.0,1.0,1.0,0,1,0
2.2,23.0,1.0,1.0,1.0,1.0,1.0,0,1,0
2.2,23.0,1.0,1.0,1.0,1.0,1.0,0,1,0
2.2,25.0,1.0,1.0,1.0,1.0,1.0,0,1,0
2.2,24.0,1.0,1.0,1.0,1.0,1.0,0,1,0
2.2,25.0,1.0,1.0,1.0,1.0,1.0,0,1,0
2.4,29.0,1.0,1.0,1.0,1.0,1.0,0,1,0
2.3,28.0,1.0,1.0,1.0,1.0,1.0,0,1,0
2.3,28.0,1.0,1.0,1.0,1.0,1.0,0,1,0
2.3,26.0,1.0,1.0,1.0,1.0,1.0,0,1,0
2.5,30.0,1.0,1.0,1.0,1.0,1.0,0,1,0
2.4,29.0,1.0,1.0,1.0,1.0,1.0,0,1,0
245.0,282.0,9.0,30.0,9.0,9.0,1.0,0,0,1
12.5,42.0,4.0,1.0,6.0,1.0,1.0,0,0,1
6.4,40.0,4.0,7.0,5.0,3.0,4.0,0,1,0
6.4,38.0,4.0,7.0,5.0,3.0,4.0,0,1,0
83.6,209.0,7.0,30.0,8.0,8.0,1.0,0,0,1
4.9,50.0,4.0,2.0,4.0,4.0,3.0,0,1,0
8.5,77.0,4.0,7.0,3.0,4.0,3.0,0,1,0
8.5,77.0,4.0,7.0,3.0,4.0,3.0,0,1,0
7.1,35.0,4.0,12.0,5.0,3.0,4.0,0,1,0
3.4,35.0,1.0,1.0,1.0,1.0,1.0,0,1,0
7.5,56.0,7.0,6.0,4.0,4.0,3.0,0,1,0
2.1,22.0,3.0,3.0,5.0,3.0,3.0,0,1,0
4.2,36.0,5.0,3.0,5.0,3.0,4.0,0,1,0
7.5,59.0,12.0,4.0,4.0,3.0,3.0,1,0,0
4.2,36.0,5.0,3.0,5.0,3.0,4.0,0,1,0
4.2,36.0,5.0,3.0,5.0,3.0,4.0,0,1,0
4.2,36.0,5.0,3.0,5.0,3.0,4.0,0,1,0
22.8,194.0,9.0,8.0,1.0,2.0,1.0,0,1,0
7.1,64.0,4.0,3.0,5.0,6.0,5.0,0,1,0
2.0,30.5,1.0,1.0,1.0,3.0,3.0,0,1,0
16.2,95.0,9.0,6.0,5.0,6.0,4.0,0,1,0
16.2,95.0,9.0,6.0,5.0,6.0,4.0,0,1,0
9.5,50.0,5.0,15.0,4.0,5.0,4.0,0,1,0
6.0,90.0,5.0,4.0,1.0,3.0,4.0,0,1,0
9.5,50.0,5.0,15.0,4.0,5.0,4.0,0,1,0
6.0,90.0,5.0,4.0,1.0,3.0,4.0,0,1,0
6.0,90.0,5.0,4.0,1.0,3.0,4.0,0,1,0
17.3,276.0,11.0,15.0,5.0,6.0,5.0,0,1,0
17.3,276.0,11.0,15.0,5.0,6.0,5.0,0,1,0
4.6,40.0,4.0,2.0,6.0,4.0,6.0,0,1,0
3.2,26.0,3.0,3.0,4.0,4.0,4.0,0,1,0
4.2,40.0,1.0,3.0,5.0,4.0,4.0,0,1,0
10.6,70.0,4.0,3.0,6.0,10.0,12.0,0,1,0
11.6,108.0,1.0,1.0,1.0,1.0,1.0,0,1,0
4.0,42.0,4.0,1.0,5.0,1.0,1.0,0,1,0
4.0,45.0,1.0,1.0,1.0,1.0,1.0,0,1,0
4.2,42.0,1.0,1.0,1.0,1.0,1.0,0,1,0
4.3,40.0,4.0,3.0,4.0,3.0,1.0,0,1,0
4.1,45.0,1.0,1.0,1.0,1.0,1.0,0,1,0
5.7,42.0,5.0,3.0,5.0,9.0,9.0,0,1,0
3.6,35.0,4.0,3.0,5.0,4.0,4.0,0,1,0
3.6,35.0,4.0,3.0,5.0,4.0,4.0,0,1,0
11.5,45.0,4.0,7.0,6.0,4.0,5.0,0,1,0
11.5,45.0,4.0,7.0,6.0,4.0,5.0,0,1,0
17.2,250.0,8.0,40.0,3.0,3.0,3.0,0,1,0
60.0,65.0,7.0,30.0,5.0,6.0,5.0,0,1,0
55.0,68.0,7.0,30.0,5.0,6.0,5.0,0,1,0
11.1,72.0,4.0,3.0,6.0,10.0,12.0,0,1,0
5.8,46.0,5.0,3.0,5.0,9.0,9.0,0,1,0
