,Giá,Diện tích,Mặt tiền,Số tầng,Số phòng,Số toilet,Không,Đầy đủ,Cơ bản
31949,15.4,101.02365867867589,1,1,1,1,1,0,0
31950,18.0,100.0,5,1,1,1,1,0,0
31951,999.0,366.0,15,4,8,1,1,0,0
31952,53.1,127.0,8,6,6,5,1,0,0
31953,2.5,90.0,6,20,20,2,1,0,0
31954,4.6,75.0,6,4,1,1,0,0,1
31955,14.9,127.0,1,1,5,5,1,0,0
31956,6.0,75.0,7,5,1,1,1,0,0
31957,2.5,90.0,6,20,20,2,1,0,0
31958,13.5,150.0,7,5,1,1,1,0,0
31959,2.5,90.0,6,20,20,2,1,0,0
31960,2.5,90.0,6,20,20,2,1,0,0
31961,2.5,75.0,6,4,1,1,1,0,0
31962,2.5,90.0,6,20,20,2,1,0,0
31963,2.5,75.0,6,20,20,2,1,0,0
31964,2.5,75.0,6,20,20,2,1,0,0
31965,2.5,75.0,6,20,20,2,1,0,0
31966,1.9,45.0,1,20,1,1,0,1,0
31967,2.5,75.0,1,20,20,2,1,0,0
31968,8.2,150.0,1,6,1,1,1,0,0
31969,7.4,95.0,5,4,1,1,1,0,0
31970,5.5,95.0,1,6,1,1,1,0,0
31971,5.2,95.0,5,4,1,1,1,0,0
31972,7.6,127.0,8,4,1,1,1,0,0
31973,4.7,75.0,6,4,4,4,0,0,1
31974,2.5,90.0,1,20,20,2,1,0,0
31975,2.5,75.0,1,20,20,2,1,0,0
31976,2.5,75.0,6,4,4,4,0,0,1
31977,7.4,1.0,1,4,4,4,1,0,0
31978,5.0,160.0,1,4,1,1,1,0,0
31979,4.3,37.0,5,4,1,1,1,0,0
31980,1.7,96.11,6,1,1,1,1,0,0
31981,4.0,80.0,6,4,1,1,1,0,0
31982,2.9,98.1264107718862,5,1,1,1,1,0,0
31983,25.8,80.0,1,1,1,1,1,0,0
31984,4.7,75.0,6,4,4,1,0,0,1
31985,5.4,75.0,6,4,4,4,0,0,1
31986,8.5,104.0,1,4,3,4,1,0,0
31987,5.0,75.0,1,1,1,1,1,0,0
31988,13.5,130.0,1,4,4,3,1,0,0
31989,6.3,80.0,1,5,6,8,1,0,0
31990,6.0,80.0,1,5,8,10,1,0,0
31991,33.5,170.0,1,3,3,4,1,0,0
31992,10.0,80.0,1,5,6,8,1,0,0
31993,6.3,80.0,1,5,12,15,1,0,0
31994,16.0,150.0,1,5,3,4,1,0,0
31995,6.3,80.0,1,5,10,12,1,0,0
31996,18.2,150.0,1,4,4,4,1,0,0
31997,142.7,200.0,1,1,1,1,1,0,0
31998,6.3,80.0,1,5,8,10,1,0,0
31999,15.4,101.02365867867589,1,1,1,1,1,0,0
32000,14.8,81.0,1,5,6,8,1,0,0
32001,14.5,116.0,1,1,1,1,1,0,0
32002,10.0,300.0,1,1,1,1,1,0,0
32003,17.0,120.0,1,1,1,1,1,0,0
32004,9.0,113.6,1,1,1,1,1,0,0
32005,38.0,352.42,1,1,1,1,1,0,0
32006,16.0,112.0,1,1,1,1,1,0,0
32007,5.3,75.0,1,1,1,1,1,0,0
32008,53.0,320.0,1,3,3,4,1,0,0
32009,11.6,128.0,1,4,3,4,1,0,0
32010,53.0,320.0,1,3,3,4,1,0,0
32011,30.0,320.0,1,3,3,4,1,0,0
32012,11.6,128.0,1,4,3,4,1,0,0
32013,8.4,104.0,1,3,4,4,1,0,0
32014,6.8,170.0,1,3,4,5,1,0,0
32015,27.0,160.0,1,3,3,4,1,0,0
32016,12.0,130.0,1,3,4,5,1,0,0
32017,6.8,170.0,1,4,4,5,1,0,0
32018,22.0,75.0,1,1,1,1,1,0,0
32019,6.8,170.0,1,4,4,6,1,0,0
32020,17.5,450.0,1,4,6,8,1,0,0
32021,10.0,280.0,1,4,6,8,1,0,0
32022,4.2,93.0,6,3,6,4,0,1,0
32023,6.3,645.0,1,4,4,6,1,0,0
32024,7.0,100.0,1,1,1,1,1,0,0
32025,12.5,455.0,1,4,4,6,1,0,0
32026,10.0,548.0,1,4,6,8,1,0,0
32027,5.5,160.0,1,4,4,4,1,0,0
32028,10.0,280.0,1,4,4,5,1,0,0
32029,1.5,62.0,1,1,1,1,1,0,0
32030,11.5,270.0,1,1,4,5,0,0,1
32031,5.5,130.0,1,4,4,5,1,0,0
32032,7.0,170.0,1,4,4,6,1,0,0
32033,5.0,130.0,1,4,4,5,1,0,0
32034,15.3,460.0,1,4,4,6,1,0,0
32035,17.4,600.0,1,4,4,6,1,0,0
32036,8.5,255.0,1,4,4,5,1,0,0
32037,15.3,450.0,1,4,4,5,1,0,0
32038,8.5,430.0,1,4,4,5,1,0,0
32039,2.5,114.0,6,5,1,1,1,0,0
32040,7.0,250.0,1,4,4,6,1,0,0
32041,3.5,168.0,6,1,2,1,1,0,0
32042,3.3,287.0,9,1,2,1,1,0,0
32043,1.5,140.0,7,1,2,1,1,0,0
32044,2.6,352.0,16,1,1,1,1,0,0
32045,68.0,192.0,7,1,1,1,1,0,0
32046,4.0,545.0,14,1,3,2,1,0,0
32047,4.0,545.0,14,1,3,2,1,0,0
32048,33.0,210.0,10,6,20,21,1,0,0
32049,33.0,210.0,10,6,20,21,1,0,0
32050,4.1,19.0,5,1,1,1,1,0,0
32051,2.8,339.0,10,1,2,1,1,0,0
32052,26.0,180.0,8,1,1,1,1,0,0
32053,26.0,180.0,8,1,1,1,1,0,0
32054,8.1,98.0,7,1,1,1,1,0,0
32055,16.0,138.0,6,1,1,1,1,0,0
32056,15.8,110.17303330176024,7,5,1,1,1,0,0
32057,15.4,101.02365867867589,1,1,1,1,1,0,0
32058,4.0,578.0,42,5,10,5,0,0,1
32059,21.0,154.0,7,1,1,1,1,0,0
32060,21.0,7.0,7,1,1,1,1,0,0
32061,20.0,154.0,7,4,1,1,0,1,0
32062,20.0,154.0,7,5,1,1,1,0,0
32063,2.9,154.0,7,6,9,9,1,0,0
32064,2.9,154.0,7,6,12,8,0,0,1
32065,15.4,101.02365867867589,1,1,1,1,1,0,0
32066,19.0,530.0,1,5,1,1,1,0,0
32067,2.7,307.0,1,1,3,1,1,0,0
32068,20.0,250.0,13,2,14,10,1,0,0
32069,14.0,120.0,7,6,1,1,1,0,0
32070,9.6,200.0,1,1,1,1,1,0,0
32071,12.0,101.0,30,4,4,4,1,0,0
32072,4.0,92.0,7,1,2,2,1,0,0
32073,2.3,105.0,5,1,3,2,1,0,0
32074,2.6,141.0,7,1,2,1,1,0,0
32075,3.6,89.0,5,1,2,1,1,0,0
32076,3.6,89.0,5,1,2,1,1,0,0
32077,3.1,60.0,5,3,4,3,1,0,0
32078,6.1,100.0,5,3,3,4,1,0,0
32079,1.8,64.0,5,1,2,1,1,0,0
32080,5.3,100.0,5,3,3,4,1,0,0
32081,2.8,96.0,6,2,8,8,1,0,0
32082,3.4,119.0,5,2,3,3,1,0,0
32083,2.0,220.0,10,1,1,1,1,0,0
32084,7.8,90.0,1,4,4,3,1,0,0
32085,5.3,100.0,5,3,3,4,1,0,0
32086,2.4,124.0,6,2,4,2,1,0,0
32087,3.5,58.0,5,2,2,2,1,0,0
32088,3.9,68.0,5,1,1,1,1,0,0
32089,6.4,80.0,5,3,4,5,1,0,0
32090,7.3,100.0,5,3,4,5,1,0,0
32091,4.0,48.0,4,1,2,2,1,0,0
32092,17.3,154.0,8,2,2,2,1,0,0
32093,4.5,52.0,4,1,2,2,1,0,0
32094,8.5,110.0,5,4,14,15,1,0,0
32095,8.5,110.0,5,4,14,15,1,0,0
32096,3.0,80.0,4,3,3,3,1,0,0
32097,3.6,85.0,5,3,4,3,1,0,0
32098,3.0,80.0,4,3,3,3,1,0,0
32099,60.0,1314.0,22,1,1,1,1,0,0
32100,1.8,64.0,4,1,3,1,1,0,0
32101,5.4,100.0,1,1,3,4,1,0,0
32102,4.3,100.0,5,3,3,4,1,0,0
32103,2.8,80.0,11,3,3,3,1,0,0
32104,8.5,56.0,5,4,4,3,1,0,0
32105,37.7,100.0,1,1,1,1,1,0,0
32106,2.3,80.0,1,1,1,1,1,0,0
32107,2.4,68.0,4,1,1,1,1,0,0
32108,2.2,147.0,10,2,3,2,1,0,0
32109,17.0,103.0,4,3,5,3,1,0,0
32110,4.8,100.0,5,3,1,1,1,0,0
32111,10.5,72.0,4,3,3,3,0,0,1
32112,10.0,64.0,4,2,1,1,0,0,1
32113,4.8,100.0,5,3,1,1,1,0,0
32114,4.8,100.0,5,3,1,1,1,0,0
32115,5.6,100.0,5,3,1,1,1,0,0
32116,5.6,100.0,5,3,1,1,1,0,0
32117,21.1,92.0,35,3,7,8,1,0,0
32118,17.0,139.0,22,3,3,4,1,0,0
32119,1.8,100.0,5,1,2,2,1,0,0
32120,17.0,66.7,4,3,3,3,1,0,0
32121,140.0,1180.0,8,14,60,65,0,1,0
32122,24.4,408.2086914682538,23,1,1,1,1,0,0
32123,6.0,110.0,5,3,1,1,1,0,0
32124,15.4,101.02365867867589,1,1,1,1,1,0,0
32125,15.4,101.02365867867589,1,1,1,1,1,0,0
32126,8.0,189.0,6,1,1,1,1,0,0
32127,13.0,175.0,4,1,3,3,1,0,0
32128,46.2,96.0,5,1,2,1,1,0,0
32129,25.0,228.0,1,2,3,2,0,0,1
32130,25.0,228.0,1,2,3,2,0,1,0
32131,6.9,300.0,4,4,6,5,0,1,0
32132,13.6,104.0,4,6,14,1,1,0,0
32133,1.6,69.0,5,1,1,1,1,0,0
32134,27.0,250.0,1,3,1,3,0,1,0
32135,5.0,67.8,8,4,3,3,1,0,0
32136,10.0,98.8,1,3,4,4,1,0,0
32137,5.6,108.0,6,3,3,3,1,0,0
32138,33.0,228.0,1,2,1,1,1,0,0
32139,33.0,75.0,1,1,1,1,1,0,0
32140,33.0,228.0,1,1,2,2,0,1,0
32141,5.0,100.0,1,3,3,4,0,0,1
32142,7.0,120.0,6,3,4,4,1,0,0
32143,6.6,120.0,6,3,4,4,1,0,0
32144,20.0,480.0,24,3,12,12,1,0,0
32145,4.0,100.0,5,3,3,4,1,0,0
32146,22.0,480.0,28,3,12,12,1,0,0
32147,5.6,122.0,6,3,3,3,1,0,0
32148,5.2,108.0,6,3,3,3,1,0,0
32149,5.2,122.0,6,3,3,3,1,0,0
32150,5.6,122.0,6,3,3,3,0,0,1
32151,1.6,69.0,1,1,2,1,1,0,0
32152,5.6,122.0,6,3,3,3,1,0,0
32153,5.6,122.0,6,3,3,3,1,0,0
32154,5.6,122.0,6,3,3,3,1,0,0
32155,5.5,100.0,1,1,1,1,1,0,0
32156,6.0,68.0,4,2,3,2,0,0,1
32157,5.4,120.0,6,3,3,3,1,0,0
32158,840.0,285.0,1,1,1,1,1,0,0
32159,5.4,108.0,6,3,3,3,1,0,0
32160,5.2,122.0,6,3,3,3,1,0,0
32161,4.7,108.0,6,3,3,3,1,0,0
32162,5.0,108.0,6,3,3,3,1,0,0
32163,4.5,108.0,6,3,3,3,1,0,0
32164,35.0,350.0,1,2,3,3,0,1,0
32165,5.0,108.0,6,3,3,3,1,0,0
32166,5.5,100.0,1,1,1,1,1,0,0
32167,4.7,108.0,6,3,3,3,1,0,0
32168,5.5,100.0,1,1,1,1,1,0,0
32169,4.7,108.0,6,3,3,3,1,0,0
32170,4.7,108.0,6,3,3,3,1,0,0
32171,5.0,122.0,6,1,1,1,1,0,0
32172,4.7,108.0,6,3,3,1,1,0,0
32173,5.0,122.0,6,3,1,1,1,0,0
32174,4.7,108.0,6,3,3,3,1,0,0
32175,5.0,122.0,6,1,1,1,1,0,0
32176,4.7,108.0,6,4,4,4,1,0,0
32177,1.7,35.0,1,1,1,1,1,0,0
32178,4.7,108.0,6,4,4,4,1,0,0
32179,5.5,100.0,1,1,1,1,1,0,0
32180,5.5,100.0,1,1,1,1,1,0,0
32181,2.0,108.0,6,1,1,1,1,0,0
32182,2.5,50.0,1,5,1,1,1,0,0
32183,4.7,108.0,6,3,3,3,1,0,0
32184,5.0,108.0,30,3,4,4,0,0,1
32185,5.5,100.0,5,4,5,6,1,0,0
32186,8.4,160.0,8,3,3,4,1,0,0
32187,30.0,108.0,6,1,1,1,1,0,0
32188,30.0,108.0,6,1,1,1,1,0,0
32189,5.5,100.0,5,4,5,6,1,0,0
32190,15.4,101.02365867867589,1,1,1,1,1,0,0
32191,2.0,120.0,1,1,1,1,1,0,0
32192,4.0,199.0,1,1,2,3,1,0,0
32193,5.4,100.0,5,3,3,4,1,0,0
32194,4.0,100.0,5,3,3,4,1,0,0
32195,5.0,100.0,5,3,3,4,1,0,0
32196,1.8,120.0,1,1,1,1,1,0,0
32197,4.1,100.0,5,1,1,1,1,0,0
32198,5.5,317.0,1,4,5,6,1,0,0
32199,5.5,100.0,5,1,1,1,1,0,0
32200,11.9,100.0,5,4,5,6,1,0,0
32201,11.9,100.0,5,4,5,6,1,0,0
32202,11.9,100.0,5,4,5,6,1,0,0
32203,7.6,317.0,5,4,5,6,1,0,0
32204,750.0,30.0,1,1,1,1,1,0,0
32205,5.5,100.0,5,1,1,1,1,0,0
32206,40.0,400.0,20,2,4,4,1,0,0
32207,5.5,100.0,5,4,5,6,0,0,1
32208,5.5,100.0,5,1,1,1,1,0,0
32209,5.5,100.0,5,1,1,1,1,0,0
32210,5.5,100.0,43,4,5,6,1,0,0
32211,5.5,100.0,1,1,1,1,1,0,0
32212,5.5,100.0,1,1,1,1,1,0,0
32213,5.5,100.0,1,1,1,1,1,0,0
32214,5.5,100.0,1,1,1,1,1,0,0
32215,5.5,100.0,1,1,1,1,1,0,0
32216,5.5,100.0,1,1,1,1,1,0,0
32217,5.5,100.0,1,1,1,1,1,0,0
32218,37.7,100.0,1,1,1,1,1,0,0
32219,5.5,100.0,1,1,1,1,1,0,0
32220,5.5,317.0,5,4,5,6,1,0,0
32221,5.5,317.0,5,4,5,6,1,0,0
32222,5.5,100.0,1,1,1,1,1,0,0
32223,5.5,100.0,1,1,1,1,1,0,0
32224,5.5,100.0,1,1,1,1,1,0,0
32225,5.5,100.0,1,1,1,1,1,0,0
32226,5.5,100.0,1,1,1,1,1,0,0
32227,10.0,50.0,5,3,1,1,1,0,0
32228,5.5,100.0,1,1,1,1,1,0,0
32229,5.5,100.0,1,1,1,1,1,0,0
32230,5.5,100.0,1,1,1,1,1,0,0
32231,5.5,100.0,1,1,1,1,1,0,0
32232,5.5,100.0,1,1,1,1,1,0,0
32233,5.5,100.0,1,1,1,1,1,0,0
32234,5.5,100.0,1,1,1,1,1,0,0
32235,5.5,100.0,1,1,1,1,1,0,0
32236,5.5,100.0,1,1,1,1,1,0,0
32237,5.5,100.0,1,1,1,1,1,0,0
32238,5.5,100.0,1,1,1,1,1,0,0
32239,5.5,100.0,1,1,1,1,1,0,0
32240,5.5,100.0,1,1,1,1,1,0,0
32241,5.5,100.0,1,1,1,1,1,0,0
32242,5.5,100.0,1,1,1,1,1,0,0
32243,5.5,100.0,1,1,1,1,1,0,0
32244,5.5,100.0,1,1,1,1,1,0,0
32245,5.5,100.0,1,1,1,1,1,0,0
32246,5.5,100.0,1,1,1,1,1,0,0
32247,5.5,100.0,5,4,5,6,1,0,0
32248,9.1,55.0,5,3,1,1,1,0,0
32249,5.5,100.0,5,4,5,6,1,0,0
32250,5.3,1.0,8,3,4,4,1,0,0
32251,5.5,100.0,1,1,1,1,1,0,0
32252,5.5,100.0,1,1,1,1,1,0,0
32253,5.5,100.0,1,1,1,1,1,0,0
32254,5.5,100.0,1,1,1,1,1,0,0
32255,5.5,100.0,1,1,1,1,1,0,0
32256,9.1,55.0,5,3,1,1,1,0,0
32257,5.5,100.0,5,4,4,4,1,0,0
32258,9.1,55.0,5,3,1,1,1,0,0
32259,9.1,55.0,5,3,1,1,1,0,0
32260,11.0,219.0,10,3,18,18,1,0,0
32261,9.1,55.0,5,3,1,1,1,0,0
32262,40.0,400.0,20,2,4,4,1,0,0
32263,9.1,55.0,5,3,1,1,1,0,0
32264,7.0,95.0,1,1,1,1,1,0,0
32265,1.4,51.5,7,1,1,1,1,0,0
32266,2.0,1.0,5,2,3,2,1,0,0
32267,3.2,125.0,1,1,1,1,1,0,0
32268,2.0,1.0,5,1,3,2,1,0,0
32269,2.0,90.0,6,1,1,1,1,0,0
32270,2.0,1.0,5,2,3,2,1,0,0
32271,6.0,120.0,6,2,3,3,1,0,0
32272,6.0,120.0,1,3,5,3,1,0,0
32273,6.0,120.0,6,2,3,3,1,0,0
32274,6.0,120.0,6,2,4,5,1,0,0
32275,8.0,655.0,1,1,1,1,1,0,0
32276,6.0,120.0,6,2,4,5,1,0,0
32277,1.7,100.0,5,1,1,1,1,0,0
32278,6.0,120.0,6,2,3,3,1,0,0
32279,32.0,161.0,11,8,20,20,1,0,0
32280,6.5,317.0,1,1,1,1,1,0,0
32281,8.9,55.0,6,1,1,1,1,0,0
32282,8.9,55.0,6,1,1,1,1,0,0
32283,3.9,58.0,1,1,1,1,1,0,0
32284,8.9,55.0,6,1,1,1,1,0,0
32285,8.9,55.0,6,1,1,1,1,0,0
32286,3.0,44.0,1,1,4,3,1,0,0
32287,840.0,50.0,5,1,1,1,1,0,0
32288,840.0,50.0,5,1,1,1,1,0,0
32289,3.5,73.0,7,2,3,1,1,0,0
32290,8.3,50.0,5,1,1,1,1,0,0
32291,8.3,50.0,5,1,1,1,1,0,0
32292,2.6,90.0,1,3,10,10,1,0,0
32293,8.3,50.0,5,1,1,1,1,0,0
32294,8.3,50.0,5,1,1,1,1,0,0
32295,1.8,86.0,1,2,3,2,1,0,0
32296,450.0,100.0,5,1,1,1,1,0,0
32297,2.2,40.0,1,2,2,1,1,0,0
32298,3.4,65.0,1,2,4,2,1,0,0
32299,6.3,176.0,1,2,2,2,1,0,0
32300,2.4,81.0,1,3,4,3,1,0,0
32301,2.2,242.0,1,2,5,3,1,0,0
32302,3.2,70.0,1,1,1,1,1,0,0
32303,2.2,45.0,1,1,1,1,1,0,0
32304,1.8,29.0,4,3,2,2,1,0,0
32305,2.5,31.0,4,2,1,1,1,0,0
32306,4.0,100.0,1,1,3,4,1,0,0
32307,1.5,100.0,1,1,3,1,1,0,0
32308,1.4,67.0,1,1,2,1,1,0,0
32309,1.8,42.0,1,2,2,2,1,0,0
32310,3.8,47.0,6,4,5,4,1,0,0
32311,1.2,35.0,1,2,2,2,1,0,0
32312,2.1,98.0,1,2,2,2,1,0,0
32313,22.0,109.0,1,1,1,1,1,0,0
32314,7.5,133.0,1,1,1,1,1,0,0
32315,3.8,162.0,1,1,1,1,1,0,0
32316,22.8,94.0,1,1,1,1,1,0,0
32317,4.2,60.0,6,2,6,4,1,0,0
32318,3.6,58.5,5,3,4,3,1,0,0
32319,1.5,64.8,5,1,2,2,1,0,0
32320,1.8,70.0,4,3,4,3,1,0,0
32321,22.5,480.0,1,1,2,2,1,0,0
32322,13.0,360.0,1,1,2,2,1,0,0
32323,22.5,480.0,1,1,2,2,1,0,0
32324,18.0,410.0,1,2,3,1,1,0,0
32325,13.0,360.0,1,1,2,2,1,0,0
32326,22.5,480.0,1,1,2,2,1,0,0
32327,2.1,85.0,5,1,2,1,0,0,1
32328,1.9,69.4,6,1,1,1,0,0,1
32329,22.3,420.0,1,1,3,3,1,0,0
32330,20.2,420.0,1,1,3,3,1,0,0
32331,21.4,480.0,1,1,2,2,1,0,0
32332,15.7,345.0,1,1,2,2,1,0,0
32333,18.0,413.0,1,1,3,3,1,0,0
32334,18.0,413.0,1,1,3,3,1,0,0
32335,21.4,480.0,1,1,2,2,1,0,0
32336,12.9,360.0,1,1,2,2,1,0,0
32337,34.0,394.0,1,1,1,1,1,0,0
32338,21.0,417.0,1,1,3,3,1,0,0
32339,22.8,480.0,1,1,2,2,1,0,0
32340,8.0,61.0,1,1,1,1,1,0,0
32341,2.6,80.0,1,1,1,1,1,0,0
32342,5.6,160.0,8,2,3,5,0,1,0
32343,7.0,126.0,1,1,1,1,1,0,0
32344,12.7,360.0,1,1,2,2,1,0,0
32345,5.2,75.0,1,1,1,1,1,0,0
32346,18.0,410.0,1,1,3,3,1,0,0
32347,2.0,101.02365867867589,1,1,1,1,1,0,0
32348,23.2,390.0,1,1,3,3,1,0,0
32349,11.0,155.0,1,1,1,1,1,0,0
32350,23.0,390.0,1,1,3,3,1,0,0
32351,18.0,410.0,1,2,3,4,1,0,0
32352,18.0,410.0,1,2,3,3,1,0,0
32353,18.0,410.0,1,2,3,3,1,0,0
32354,15.0,360.0,1,1,3,3,1,0,0
32355,5.6,147.0,1,1,1,1,1,0,0
32356,8.0,400.0,1,1,1,1,1,0,0
32357,11.0,155.0,1,1,1,1,1,0,0
32358,10.0,390.0,1,1,1,1,1,0,0
32359,13.0,360.0,1,1,2,2,1,0,0
32360,11.0,105.0,5,2,2,2,0,1,0
32361,18.0,413.0,1,1,3,3,1,0,0
32362,1.0,100.0,5,3,3,3,1,0,0
32363,1.0,100.0,5,3,3,3,1,0,0
32364,3.5,122.0,5,2,7,7,1,0,0
32365,35.0,156.0,11,3,13,12,1,0,0
32366,4.1,100.0,5,3,3,3,1,0,0
32367,23.0,260.0,1,1,3,3,1,0,0
32368,25.6,417.0,1,12,3,3,1,0,0
32369,9.9,390.0,1,1,1,1,1,0,0
32370,10.0,300.0,1,2,2,2,1,0,0
32371,34.0,394.0,1,1,1,1,1,0,0
32372,10.0,390.0,1,1,1,1,0,1,0
32373,9.8,390.0,1,1,1,1,1,0,0
32374,10.0,390.0,1,1,1,1,1,0,0
32375,23.0,390.0,1,1,3,3,1,0,0
32376,7.9,420.0,1,1,3,3,1,0,0
32377,34.0,390.0,1,1,1,1,1,0,0
32378,2.5,100.0,1,1,1,1,1,0,0
32379,200.0,1000.0,10,1,1,1,1,0,0
32380,7.0,100.0,10,4,1,1,1,0,0
32381,7.0,120.0,6,4,1,1,1,0,0
32382,21.5,72.08,16,1,4,1,1,0,0
32383,6.1,184.0,8,1,1,1,1,0,0
32384,7.0,30.0,1,4,12,12,1,0,0
32385,1.5,74.0,7,1,2,1,1,0,0
32386,65.0,234.0,13,3,4,4,1,0,0
32387,40.0,100.0,1,1,1,1,1,0,0
32388,4.3,136.0,8,4,1,1,1,0,0
32389,3.8,172.3,8,1,1,1,1,0,0
32390,23.3,162.5969507936509,45,4,4,4,1,0,0
32391,8.0,240.0,12,3,5,5,0,0,1
32392,1.8,32.0,1,4,4,4,1,0,0
32393,3.6,93.0,1,1,1,1,1,0,0
32394,6.2,161.0,7,3,1,3,1,0,0
32395,6.2,161.0,7,3,3,4,1,0,0
32396,7.7,240.0,1,3,1,1,1,0,0
32397,7.7,240.0,1,3,1,4,1,0,0
32398,2.8,157.0,8,2,4,4,0,0,1
32399,6.1,218.0,1,1,1,1,1,0,0
32400,2.5,98.0,1,1,1,1,1,0,0
32401,1.9,110.0,1,1,1,1,1,0,0
32402,2.5,200.0,1,1,1,1,1,0,0
32403,930.0,1.0,18,1,1,1,1,0,0
32404,206.3,330.0,1,1,1,1,1,0,0
32405,3.7,189.0,1,1,1,1,1,0,0
32406,1.4,63.0,1,1,1,1,1,0,0
32407,1.8,88.0,1,1,1,1,1,0,0
32408,3.2,108.0,1,1,1,1,1,0,0
32409,1.8,88.0,1,1,1,1,1,0,0
32410,7.5,315.0,1,1,1,1,1,0,0
32411,2.7,109.0,1,1,1,1,1,0,0
32412,2.4,101.0,1,1,1,1,1,0,0
32413,6.4,160.0,1,1,1,1,1,0,0
32414,6.2,126.0,1,1,1,1,1,0,0
32415,1.8,98.0,1,1,1,1,1,0,0
32416,2.8,98.0,4,1,1,1,1,0,0
32417,1.8,130.0,5,2,3,2,0,0,1
32418,1.8,130.0,5,2,3,2,0,0,1
32419,1.8,98.0,5,2,3,2,1,0,0
32420,8.0,150.0,6,5,5,5,1,0,0
32421,3.2,107.0,6,3,4,3,0,1,0
32422,6.0,140.0,1,1,1,1,1,0,0
32423,28.0,800.0,1,1,1,1,1,0,0
32424,15.4,101.02365867867589,1,1,1,1,1,0,0
32425,2.4,113.0,6,2,4,2,0,0,1
32426,1.0,60.0,4,1,1,1,1,0,0
32427,1.6,76.0,5,1,1,1,1,0,0
32428,4.2,66.0,4,2,3,2,0,0,1
32429,2.9,87.0,4,1,1,1,1,0,0
32430,4.0,86.0,5,1,3,1,1,0,0
32431,3.2,125.0,30,1,1,1,1,0,0
32432,58.0,136.0,5,2,1,1,1,0,0
32433,4.0,115.0,5,1,1,1,1,0,0
32434,4.0,115.0,1,1,1,1,1,0,0
32435,4.0,115.0,5,3,3,3,1,0,0
32436,4.0,115.0,5,3,3,3,1,0,0
32437,4.0,125.0,5,3,1,1,0,0,1
32438,3.6,180.0,5,3,4,3,1,0,0
32439,2.0,288.6142217948718,20,2,3,4,1,0,0
32440,3.1,80.0,1,1,1,1,1,0,0
32441,2.5,125.0,5,1,1,1,1,0,0
32442,6.0,109.0,1,1,3,3,1,0,0
32443,4.0,1600.0,1,2,3,3,1,0,0
32444,560.0,60.0,1,1,2,2,1,0,0
32445,1.0,126.0,1,1,3,2,1,0,0
32446,11.0,200.0,1,3,4,4,1,0,0
32447,790.0,75.0,1,1,1,1,1,0,0
32448,2.6,82.0,1,2,2,2,1,0,0
32449,690.0,27.0,1,1,1,1,1,0,0
32450,4.5,52.0,1,1,1,1,1,0,0
32451,120.9,735.6407047619047,42,1,3,1,1,0,0
32452,7.0,110.0,30,5,8,8,1,0,0
32453,7.0,90.0,1,1,1,1,0,0,1
32454,7.0,110.0,5,4,1,1,1,0,0
32455,9.0,175.0,1,4,4,4,1,0,0
32456,23.0,60.0,6,10,2,2,1,0,0
32457,25.0,80.0,5,5,1,1,1,0,0
32458,2.0,80.0,5,1,1,1,1,0,0
32459,4.5,90.0,6,3,1,1,1,0,0
32460,15.0,108.0,1,1,1,1,1,0,0
32461,27.0,112.0,7,7,3,3,1,0,0
32462,3.9,90.0,1,1,1,1,1,0,0
32463,68.0,64.87065334706993,1,1,1,1,0,0,1
32464,7.0,255.0,1,1,1,1,0,1,0
32465,4.0,90.0,1,1,1,1,1,0,0
32466,10.0,95.0,1,1,1,1,1,0,0
32467,10.0,95.0,1,1,1,1,1,0,0
32468,15.5,117.0,1,5,3,9,1,0,0
32469,15.5,117.0,1,5,3,9,1,0,0
32470,23.0,64.0,1,19,2,2,1,0,0
32471,24.0,64.0,1,1,2,2,1,0,0
32472,2.2,71.0,1,1,1,1,1,0,0
32473,29.0,126.0,1,1,1,1,1,0,0
32474,29.0,80.0,1,1,1,1,1,0,0
32475,3.0,80.0,1,1,1,1,1,0,0
32476,2.4,126.0,7,5,1,1,1,0,0
32477,1.4,98.0,1,1,1,1,1,0,0
32478,60.0,55.0,1,1,2,2,1,0,0
32479,5.0,100.0,1,1,1,1,1,0,0
32480,279.0,39.0,1,1,1,1,1,0,0
32481,5.0,100.0,1,1,1,1,1,0,0
32482,24.0,78.0,1,20,3,2,1,0,0
32483,1.4,40.0,1,39,1,1,0,0,1
32484,23.0,68.0,1,20,3,2,1,0,0
32485,23.0,78.0,1,20,3,2,1,0,0
32486,23.0,78.0,1,29,3,2,1,0,0
32487,6.0,76.0,1,1,1,1,1,0,0
32488,23.0,68.0,1,20,3,2,1,0,0
32489,3.0,100.0,1,1,1,1,0,0,1
32490,3.0,90.0,1,1,1,1,1,0,0
32491,2.8,42.0,4,3,4,3,1,0,0
32492,2.0,70.0,1,1,1,1,1,0,0
32493,23.0,64.0,1,1,2,2,1,0,0
32494,23.0,64.0,1,20,3,2,1,0,0
32495,23.0,78.0,1,1,3,2,1,0,0
32496,16.0,100.0,1,1,1,1,1,0,0
32497,23.0,78.0,1,1,3,2,1,0,0
32498,18.0,52.0,1,9,2,2,1,0,0
32499,1.7,42.0,1,1,1,1,1,0,0
32500,770.0,62.0,1,1,1,1,1,0,0
32501,19.1,537.0,1,1,1,1,1,0,0
32502,1.2,76.0,1,1,1,1,1,0,0
32503,20.5,240.0,1,1,1,1,1,0,0
