,Giá,Diện tích,Mặt tiền,Số tầng,Số phòng,Số toilet,Không,Đầy đủ,Cơ bản
14898,9.0,94.0,6,3,2,2,1,0,0
14899,5.2,42.0,4,4,4,4,1,0,0
14900,10.5,55.0,5,1,1,1,1,0,0
14901,48.5,108.0,9,7,9,9,1,0,0
14902,5.2,40.0,4,5,5,5,1,0,0
14903,69.0,120.0,8,9,9,9,1,0,0
14904,60.0,162.0,8,9,9,9,1,0,0
14905,100.0,258.0,11,9,9,9,0,1,0
14906,10.5,50.0,5,6,4,5,0,1,0
14907,5.812393714285754,34.0,1,5,4,1,1,0,0
14908,30.0,80.0,5,4,4,4,0,0,1
14909,4.663379787529145,41.0,1,5,1,1,1,0,0
14910,5.6,48.0,4,2,1,1,1,0,0
14911,145.0,40.0,1,4,4,1,1,0,0
14912,5.0,50.0,5,4,4,4,1,0,0
14913,5.5,45.0,5,5,5,4,1,0,0
14914,2.2,35.0,4,1,1,1,1,0,0
14915,6.3,63.0,1,3,3,3,1,0,0
14916,5.6,48.0,4,2,2,1,1,0,0
14917,10.6,68.0,5,4,4,4,1,0,0
14918,23.0,57.0,6,6,6,7,1,0,0
14919,10.4,104.0,5,8,21,21,1,0,0
14920,6.2,68.0,5,4,4,4,1,0,0
14921,10.3,96.0,5,7,18,18,1,0,0
14922,10.5,98.0,6,7,16,16,1,0,0
14923,3.95,35.0,4,5,3,4,1,0,0
14924,30.0,185.0,10,3,5,4,1,0,0
14925,11.4,55.0,5,5,3,4,1,0,0
14926,3.7,70.0,5,3,4,4,1,0,0
14927,15.5,45.0,5,5,6,4,1,0,0
14928,12.5,45.0,5,4,4,5,1,0,0
14929,11.2,50.0,5,6,6,6,1,0,0
14930,40.8,300.0,10,4,6,4,1,0,0
14931,2.8,32.0,1,1,1,1,1,0,0
14932,10.5,70.0,5,5,8,1,1,0,0
14933,3.95,36.0,1,1,1,1,1,0,0
14934,6.0,35.0,4,6,4,5,1,0,0
14935,6.0,35.0,4,6,4,5,1,0,0
14936,13.5,60.0,1,7,8,8,1,0,0
14937,9.0,48.0,5,5,8,1,1,0,0
14938,8.2,48.0,6,4,6,1,1,0,0
14939,8.5,50.0,5,5,5,1,1,0,0
14940,5.95,40.0,4,2,4,1,1,0,0
14941,8.888,51.0,5,5,10,10,1,0,0
14942,4.3,41.0,1,5,4,4,1,0,0
14943,16.0,91.0,6,7,18,18,1,0,0
14944,10.0,84.0,8,5,3,3,1,0,0
14945,4.35,45.0,4,5,3,1,1,0,0
14946,12.5,70.0,5,5,3,3,1,0,0
14947,35.0,103.0,7,4,5,4,1,0,0
14948,11.5,63.0,8,3,4,2,1,0,0
14949,15.0,82.0,7,3,4,2,1,0,0
14950,6.6,65.0,5,2,1,1,1,0,0
14951,6.6,40.0,4,5,3,4,1,0,0
14952,36.0,150.0,14,4,8,5,1,0,0
14953,33.5,200.0,10,5,6,6,1,0,0
14954,9.5,46.0,4,4,3,3,1,0,0
14955,3.55,35.0,5,6,4,4,1,0,0
14956,3.55,35.0,5,6,4,4,1,0,0
14957,5.1,50.0,4,3,2,2,1,0,0
14958,8.95,54.0,4,5,5,3,1,0,0
14959,7.7,43.0,4,6,5,4,1,0,0
14960,4.1,35.0,5,4,4,3,1,0,0
14961,3.95,36.0,3,4,4,3,1,0,0
14962,25.5,69.0,5,6,5,6,1,0,0
14963,5.99,50.0,5,5,4,4,1,0,0
14964,22.0,130.0,1,5,5,1,1,0,0
14965,36.5,195.0,1,5,5,1,1,0,0
14966,9.9,65.0,1,6,9,9,1,0,0
14967,4.79,50.0,1,5,5,5,1,0,0
14968,66.0,95.0,6,9,1,1,1,0,0
14969,24.5,60.0,1,5,1,1,1,0,0
14970,4.3,33.018215854978365,4,5,1,3,0,0,1
14971,12.5,50.0,4,5,6,5,1,0,0
14972,12.8,50.0,1,5,5,5,1,0,0
14973,14.0,75.0,6,9,15,15,1,0,0
14974,22.0,110.0,8,6,23,24,1,0,0
14975,11.0,55.0,5,8,13,13,1,0,0
14976,7.0,45.0,4,5,4,4,1,0,0
14977,12.0,55.0,1,3,4,3,1,0,0
14978,19.0,100.0,8,4,4,4,1,0,0
14979,31.0,156.0,7,5,4,4,1,0,0
14980,4.6,30.0,6,6,4,5,1,0,0
14981,32.0,220.0,10,4,6,5,1,0,0
14982,3.25,30.0,5,5,5,1,1,0,0
14983,30.0,78.0,7,5,6,5,1,0,0
14984,5.75,52.0,5,5,9,9,0,1,0
14985,4.35,47.0,5,4,4,3,0,1,0
14986,4.2,35.0,4,5,3,4,0,1,0
14987,11.8,48.0,5,5,4,3,0,1,0
14988,5.68,50.0,4,5,9,9,0,1,0
14989,4.891637333333324,40.0,8,5,5,4,0,1,0
14990,3.98,36.0,4,4,5,4,0,1,0
14991,12.2,65.0,5,7,15,15,0,1,0
14992,19.0,77.0,6,6,10,6,0,1,0
14993,3.8,42.0,4,5,6,4,0,1,0
14994,6.89,55.0,5,5,8,8,0,1,0
14995,105.0,195.0,11,10,8,9,0,1,0
14996,3.8,45.0,4,5,6,4,1,0,0
14997,5.95,42.0,4,5,9,9,0,1,0
14998,5.75,32.0,4,4,3,3,0,1,0
14999,5.979429169447484,39.66339520688487,4,6,3,4,0,1,0
15000,7.8,65.0,5,3,3,3,0,1,0
15001,6.95,42.0,4,5,3,4,0,1,0
15002,3.92,41.0,4,5,3,4,0,1,0
15003,25.0,75.0,5,8,5,6,0,1,0
15004,3.5,40.0,5,5,3,4,0,1,0
15005,6.9,60.0,1,4,5,5,1,0,0
15006,5.95,42.0,4,5,4,4,1,0,0
15007,13.2,62.0,5,4,2,3,1,0,0
15008,10.9,56.0,6,5,6,4,1,0,0
15009,7.5,60.0,5,5,4,4,1,0,0
15010,7.5,60.0,5,5,4,4,1,0,0
15011,35.0,60.0,6,6,8,6,1,0,0
15012,35.0,60.0,6,6,8,6,1,0,0
15013,5.0,30.0,6,5,4,4,1,0,0
15014,4.2,40.0,6,4,4,4,1,0,0
15015,3.58,54.0,4,5,3,4,1,0,0
15016,13.9,72.0,5,5,6,5,1,0,0
15017,14.8,65.0,4,5,3,4,1,0,0
15018,14.8,65.0,4,5,3,4,1,0,0
15019,7.68,60.0,5,5,4,4,1,0,0
15020,7.68,60.0,5,5,4,4,1,0,0
15021,4.3,45.0,4,5,4,1,1,0,0
15022,11.5,72.0,6,7,10,10,1,0,0
15023,10.9,60.0,4,5,4,3,1,0,0
15024,2.85,30.0,4,5,3,3,1,0,0
15025,10.5,72.0,4,3,4,3,1,0,0
15026,36.0,60.0,5,6,6,8,1,0,0
15027,7.68,60.0,5,5,4,4,1,0,0
15028,7.68,60.0,5,5,4,4,1,0,0
15029,5.38,38.0,4,4,4,4,1,0,0
15030,4.9,40.0,4,4,3,3,1,0,0
15031,4.95,45.0,4,4,3,3,1,0,0
15032,4.3,41.0,5,5,3,4,1,0,0
15033,40.8,200.0,10,4,5,4,1,0,0
15034,40.8,200.0,10,4,5,4,1,0,0
15035,5.3,34.0,4,5,5,4,1,0,0
15036,5.7,50.0,48,4,3,3,1,0,0
15037,38.0,80.0,5,5,4,6,1,0,0
15038,38.0,80.0,5,5,4,6,1,0,0
15039,10.0,51.0,7,6,15,15,1,0,0
15040,8.0,50.0,46,5,9,10,1,0,0
15041,105.0,160.0,6,6,5,5,1,0,0
15042,125.0,135.0,7,12,10,10,1,0,0
15043,196.0,230.0,25,6,10,10,1,0,0
15044,455.0,180.0,10,5,5,5,1,0,0
15045,4.0,35.0,4,5,3,2,1,0,0
15046,7.4,58.0,5,4,3,2,1,0,0
15047,1.5,38.0,4,3,2,2,1,0,0
15048,3.2,32.0,4,5,3,4,1,0,0
15049,1.5,38.0,4,3,2,2,1,0,0
15050,2.0,30.0,5,4,3,3,1,0,0
15051,3.0,35.0,4,3,2,2,1,0,0
15052,3.85,40.0,37,2,2,2,1,0,0
15053,2.9,40.0,4,5,2,2,1,0,0
15054,4.6,45.0,4,5,4,4,1,0,0
15055,4.6,45.0,4,5,4,4,1,0,0
15056,5.5,41.0,5,5,4,1,1,0,0
15057,6.8,45.0,6,5,4,4,1,0,0
15058,5.8,83.0,5,4,4,4,1,0,0
15059,69.0,83.0,1,4,4,4,1,0,0
15060,2.85,40.0,1,4,4,4,1,0,0
15061,10.8,40.0,1,5,6,5,1,0,0
15062,5.5,40.0,4,5,3,3,1,0,0
15063,11.0,57.0,45,4,6,6,1,0,0
15064,14.0,98.0,45,4,4,4,1,0,0
15065,6.75,50.0,4,3,3,2,1,0,0
15066,3.9,35.0,4,5,4,4,1,0,0
15067,11.2,57.0,4,5,6,4,1,0,0
15068,10.5,62.0,4,1,1,1,1,0,0
15069,20.0,85.0,6,6,4,6,1,0,0
15070,35.0,95.0,6,1,1,1,1,0,0
15071,6.45,100.0,9,3,4,3,1,0,0
15072,3.8,30.0,4,5,3,4,1,0,0
15073,6.75,50.0,4,3,3,2,1,0,0
15074,6.3,32.0,5,5,3,3,1,0,0
15075,3.0,35.0,5,4,3,4,1,0,0
15076,3.3,46.0,4,3,1,1,1,0,0
15077,8.2,85.0,4,5,6,4,1,0,0
15078,1.15,412.0,3,3,3,2,1,0,0
15079,9.8,45.0,4,5,5,4,1,0,0
15080,1.45,50.0,5,1,2,1,1,0,0
15081,11.0,48.0,5,5,6,4,1,0,0
15082,3.7,52.0,5,4,3,3,1,0,0
15083,5.0,35.0,4,4,3,3,1,0,0
15084,5.0,35.0,4,4,3,3,1,0,0
15085,3.3,40.0,4,4,3,3,1,0,0
15086,3.4,44.0,4,4,3,3,1,0,0
15087,3.4,41.0,4,4,3,3,1,0,0
15088,3.4,42.0,4,4,3,3,1,0,0
15089,11.2,57.0,4,5,6,4,1,0,0
15090,10.7,60.0,4,4,4,4,1,0,0
15091,8.35,56.0,1,1,1,1,1,0,0
15092,19.0,77.0,6,7,12,4,1,0,0
15093,50.0,153.0,10,4,5,4,1,0,0
15094,12.8,150.0,8,4,6,4,1,0,0
15095,5.0,35.0,5,5,4,4,1,0,0
15096,14.3,150.0,10,4,5,4,1,0,0
15097,850.0,60.0,8,3,3,1,1,0,0
15098,3.5,48.0,5,4,3,3,1,0,0
15099,5.3,36.0,4,5,4,4,1,0,0
15100,4.25,36.0,1,5,4,4,1,0,0
15101,4.0,50.0,4,5,4,4,1,0,0
15102,13.8,54.0,5,6,5,4,1,0,0
15103,4.25,40.0,3,5,3,4,1,0,0
15104,4.25,40.0,3,5,3,4,1,0,0
15105,4.25,40.0,3,5,3,4,1,0,0
15106,6.0,45.0,5,4,4,3,1,0,0
15107,4.28,38.0,1,4,3,4,1,0,0
15108,3.8,38.0,4,5,6,4,1,0,0
15109,4.1,38.0,3,4,3,3,1,0,0
15110,7.25,63.0,5,4,4,3,1,0,0
15111,7.6,50.0,4,4,4,4,1,0,0
15112,7.7,43.0,4,5,4,5,1,0,0
15113,2.77,36.0,1,4,3,4,1,0,0
15114,4.35,38.0,4,4,2,3,1,0,0
15115,4.35,38.0,4,4,2,3,1,0,0
15116,4.35,38.0,4,4,2,3,1,0,0
15117,4.35,38.0,4,4,2,3,1,0,0
15118,4.3,32.0,3,6,4,5,1,0,0
15119,7.0,55.0,4,4,4,3,1,0,0
15120,6.05,47.0,4,4,4,3,1,0,0
15121,15.404136406926252,88.0,6,2,1,1,1,0,0
15122,5.1,49.0,4,4,4,3,1,0,0
15123,4.8,40.0,5,5,7,5,1,0,0
15124,9.2,50.0,4,5,5,4,1,0,0
15125,6.5,49.0,4,4,4,3,1,0,0
15126,7.2,50.0,4,4,4,4,1,0,0
15127,7.5,50.0,4,5,4,3,1,0,0
15128,7.5,50.0,4,5,4,3,1,0,0
15129,3.2,35.0,3,5,3,3,1,0,0
15130,11.0,45.0,6,5,6,4,1,0,0
15131,11.0,45.0,6,5,6,4,1,0,0
15132,31.0,64.0,6,6,6,6,1,0,0
15133,11.0,45.0,6,5,6,4,1,0,0
15134,12.0,54.0,7,6,4,5,1,0,0
15135,20.0,85.0,6,6,4,6,1,0,0
15136,31.0,64.0,6,6,6,6,1,0,0
15137,31.0,65.0,6,6,6,6,1,0,0
15138,5.7,50.0,48,4,3,3,1,0,0
15139,6.5,52.0,5,5,4,4,1,0,0
15140,3.229637365873022,45.0,1,2,2,1,1,0,0
15141,21.0,61.0,4,1,1,1,1,0,0
15142,3.7,35.0,4,5,3,4,1,0,0
15143,4.89,45.0,4,5,4,4,1,0,0
15144,5.0,30.0,6,6,1,1,1,0,0
15145,5.7,50.0,48,4,3,3,1,0,0
15146,25.5,142.0,5,6,4,5,1,0,0
15147,7.5,56.0,6,5,4,4,1,0,0
15148,8.19,50.0,5,5,4,4,1,0,0
15149,7.7,120.0,7,1,1,1,1,0,0
15150,9.0,66.0,6,1,1,1,1,0,0
15151,9.0,75.0,5,1,1,1,1,0,0
15152,26.0,178.0,7,6,10,8,1,0,0
15153,21.0,220.0,11,4,4,4,1,0,0
15154,2.05,32.0,4,2,2,2,1,0,0
15155,21.0,35.0,6,5,3,4,1,0,0
15156,21.0,78.0,5,1,1,1,1,0,0
15157,42.10679166666668,236.0,15,4,4,3,1,0,0
15158,10.0,48.0,4,5,4,4,1,0,0
15159,180.0,1250.0,30,2,8,8,1,0,0
15160,9.15,45.0,4,7,5,5,1,0,0
15161,2.4,35.0,3,1,2,1,1,0,0
15162,16.5,55.0,5,4,4,3,1,0,0
15163,35.0,58.0,1,3,1,1,1,0,0
15164,35.0,58.0,1,3,1,1,1,0,0
15165,27.0,94.0,6,5,1,1,1,0,0
15167,16.3,120.0,1,5,1,1,1,0,0
15168,6.3,70.0,7,5,4,4,1,0,0
15169,6.3,70.0,7,5,4,4,1,0,0
15170,4.0,55.0,4,4,3,3,1,0,0
15171,3.6,43.0,4,5,3,4,1,0,0
15172,14.5,48.0,3,3,3,3,1,0,0
15173,11.5,85.0,7,1,1,1,1,0,0
15174,22.5,65.0,6,6,1,1,1,0,0
15175,10.5,40.0,4,5,5,2,1,0,0
15176,9.0,55.0,4,1,8,5,1,0,0
15177,56.0,206.0,12,4,6,5,1,0,0
15178,4.5,49.0,5,4,5,4,1,0,0
15179,48.888,142.0,7,4,6,4,1,0,0
15180,5.344039269175282,49.0,5,5,5,4,1,0,0
15181,4.5,49.0,4,4,5,4,1,0,0
15182,2.15,28.0,4,1,2,1,1,0,0
15183,2.15,28.0,4,1,2,1,1,0,0
15184,12.5,41.0,6,5,5,3,1,0,0
15185,6.5,48.0,4,2,2,2,1,0,0
15186,9.2,41.0,4,5,3,3,1,0,0
15187,4.5,49.0,4,4,5,4,1,0,0
15188,13.8,54.0,4,7,4,5,1,0,0
15189,5.85,38.0,5,5,7,4,1,0,0
15190,5.6,59.0,4,4,3,2,1,0,0
15191,4.05,30.0,1,5,4,4,1,0,0
15192,2.6,25.0,3,4,2,2,1,0,0
15193,12.0,60.0,10,7,6,6,1,0,0
15194,45.0,530.0,20,1,1,1,1,0,0
15195,1.39,22.0,1,2,2,1,1,0,0
15196,6.5,39.0,4,6,6,4,1,0,0
15197,6.8,49.0,4,5,4,4,1,0,0
15198,5.8,240.0,1,8,1,1,1,0,0
15199,3.65,39.0,4,6,3,3,1,0,0
15200,3.65,37.0,9,4,3,3,1,0,0
15201,4.0,39.0,4,4,4,5,1,0,0
15202,5.0,83.0,6,4,4,5,1,0,0
15203,550.0,746.0,24,4,8,7,1,0,0
15204,17.5,70.0,5,1,1,1,1,0,0
15205,3.65,39.0,5,4,3,3,1,0,0
15206,4.85,45.0,5,5,5,4,1,0,0
15207,56.0,206.0,13,4,6,4,1,0,0
15208,48.6,142.0,7,4,6,4,1,0,0
15209,4.3,36.0,4,5,4,4,1,0,0
15210,14.5,31.0,3,3,3,3,1,0,0
15211,4.4,35.0,1,5,3,1,1,0,0
15212,11.0,50.0,1,6,1,1,1,0,0
15213,14.0,150.0,10,4,6,4,1,0,0
15214,14.0,150.0,10,4,6,4,1,0,0
15215,24.5,36.0,4,4,4,1,1,0,0
15216,6.256526165279142,49.0,5,5,6,4,1,0,0
15217,3.95,49.0,4,4,4,3,1,0,0
15218,10.0,100.0,6,5,4,4,1,0,0
15219,6.5,30.0,3,5,3,4,1,0,0
15220,10.6,72.0,4,4,4,4,0,1,0
15221,4.0,48.0,4,1,1,1,1,0,0
15222,30.0,100.0,6,5,3,4,1,0,0
15223,30.0,100.0,6,5,3,4,1,0,0
15224,3.65,42.0,1,1,1,1,1,0,0
15225,3.55,27.0,4,4,3,3,1,0,0
15226,5.7,41.0,4,5,4,3,1,0,0
15227,4.1,40.0,5,4,3,3,1,0,0
15228,3.88,39.0,4,4,3,3,1,0,0
15229,18.9,116.0,7,7,29,30,1,0,0
15230,3.88,43.0,4,4,3,3,1,0,0
15231,5.9,142.0,3,3,3,3,1,0,0
15232,3.0,33.0,4,5,3,4,1,0,0
15233,3.0,33.0,4,5,3,4,1,0,0
15234,5.2,151.0,5,2,3,3,1,0,0
15235,3.95,49.0,6,2,2,2,1,0,0
15236,15.0,70.0,5,7,6,7,1,0,0
15237,1.8,76.0,4,1,2,1,1,0,0
15238,6.4,36.0,4,4,2,2,1,0,0
15239,8.35,39.0,3,5,3,4,1,0,0
15240,2.5,33.0,3,1,1,1,1,0,0
15241,3.0,35.0,4,5,3,4,1,0,0
15242,3.0,35.0,4,5,3,4,1,0,0
15243,3.0,35.0,5,5,3,4,1,0,0
15244,3.0,35.0,5,5,3,4,1,0,0
15245,14.5,68.0,5,8,25,26,1,0,0
15246,6.9,67.0,3,3,4,4,1,0,0
15247,7.8,40.0,4,6,11,12,1,0,0
15248,9.999,57.0,5,6,14,15,1,0,0
15249,4.0,33.0,3,5,3,4,1,0,0
15250,21.0,90.0,5,7,14,14,1,0,0
15251,10.5,61.0,5,6,13,15,1,0,0
15252,12.9,60.0,7,6,14,16,1,0,0
15253,165.0,176.0,8,12,4,10,1,0,0
15254,6.0,70.0,5,4,4,4,1,0,0
15255,4.0,60.0,4,4,3,4,1,0,0
15256,4.0,60.0,4,4,3,4,1,0,0
15257,2.8,35.0,4,4,4,3,1,0,0
15258,9.0,50.0,5,6,1,1,0,1,0
15259,11.7,50.0,5,7,6,21,1,0,0
15260,8.6,45.0,7,9,21,21,1,0,0
15261,5.5,45.0,5,4,4,4,1,0,0
15262,4.65,145.0,10,50,4,3,1,0,0
15263,6.3,45.0,4,3,3,3,1,0,0
15264,12.5,58.0,3,3,2,2,1,0,0
15265,21.3,59.0,4,4,4,3,1,0,0
15266,7.2,75.0,5,3,3,3,1,0,0
15267,3.5,30.0,4,4,4,1,1,0,0
15268,7.2,75.0,5,3,3,3,1,0,0
15269,7.2,92.0,5,3,8,8,1,0,0
15270,5.0,40.0,4,5,6,4,1,0,0
15271,5.0,40.0,4,5,6,4,1,0,0
15272,3.0,40.0,4,5,5,4,1,0,0
15273,3.0,40.0,4,5,5,4,1,0,0
15274,6.998,41.0,4,7,11,11,1,0,0
15275,5.2,52.0,4,6,6,4,1,0,0
15276,5.2,38.0,4,5,5,4,1,0,0
15277,4.3,38.0,4,4,3,4,1,0,0
15278,2.65,38.0,4,3,4,3,1,0,0
15279,6.45,56.0,5,5,5,4,1,0,0
15280,3.85,40.0,4,5,8,4,1,0,0
15281,3.0,33.0,4,5,3,4,1,0,0
15282,3.0,33.0,4,5,3,4,1,0,0
15283,5.2,52.0,4,6,6,4,1,0,0
15284,6.45,56.0,5,5,5,4,1,0,0
15285,5.5,41.0,1,6,5,1,1,0,0
15286,4.8,118.0,9,3,3,2,1,0,0
15287,3.6,30.0,4,5,3,4,1,0,0
15288,5.4,53.0,4,4,5,3,1,0,0
15289,3.7,32.0,4,3,3,2,1,0,0
15290,5.2,50.0,43,3,3,2,1,0,0
15291,5.5,35.0,4,6,5,6,1,0,0
15292,15.9,161.0,10,1,1,1,1,0,0
15293,3.0,33.0,4,5,3,4,1,0,0
15294,3.0,33.0,4,5,3,4,1,0,0
15295,3.3,50.0,4,3,5,4,1,0,0
15296,5.35,33.0,4,6,4,4,1,0,0
15297,4.888,42.0,1,4,4,1,1,0,0
15298,2.79,44.0,5,3,4,3,1,0,0
15299,6.6,53.0,4,7,11,23,1,0,0
15300,6.8,61.0,4,4,4,5,1,0,0
15301,3.55,30.0,3,5,3,4,1,0,0
15302,6.3,58.0,4,4,6,6,1,0,0
15303,13.0,100.0,7,7,22,22,1,0,0
15304,25.8,105.0,6,8,28,28,1,0,0
15305,3.25,26.0,4,6,3,4,1,0,0
15306,4.95,45.0,5,5,5,5,1,0,0
15307,7.2,45.0,4,5,9,9,1,0,0
15308,3.0,32.0,4,5,3,4,1,0,0
15309,3.0,32.0,4,5,3,4,1,0,0
15310,3.0,40.0,5,5,3,4,1,0,0
15311,3.0,40.0,5,5,3,4,1,0,0
15312,3.3,32.0,5,5,5,3,1,0,0
15313,23.5,102.0,6,6,4,6,1,0,0
15314,72.9,90.0,6,9,10,6,1,0,0
15315,125.0,300.0,9,10,1,1,1,0,0
15316,7.75,51.0,6,4,1,1,1,0,0
15317,40.5,85.0,5,6,1,1,1,0,0
15318,5.3,70.0,5,1,2,1,1,0,0
15319,10.0,67.0,6,6,6,6,1,0,0
15320,17.5,106.0,6,5,5,5,1,0,0
15321,22.0,150.0,10,4,4,3,1,0,0
15322,4.5,62.0,6,4,5,4,1,0,0
15323,6.7,47.0,4,5,7,5,1,0,0
15324,3.95,35.0,4,5,4,5,1,0,0
15325,9.4,58.0,6,7,18,18,1,0,0
15326,7.9,53.0,5,5,4,5,1,0,0
15327,24.0,65.0,5,8,12,13,0,1,0
15328,3.0,33.0,4,5,3,4,1,0,0
15329,3.0,33.0,4,5,3,4,1,0,0
15330,3.0,33.0,4,5,3,4,1,0,0
15331,3.0,33.0,4,5,3,4,1,0,0
15332,5.25,37.0,3,5,3,4,1,0,0
15333,7.0,50.0,5,4,4,4,1,0,0
15334,15.0,10.0,6,8,28,29,1,0,0
15335,9.0,60.0,6,6,5,5,1,0,0
15336,6.0,60.0,5,5,5,4,1,0,0
15337,5.0,34.0,4,5,3,3,1,0,0
15338,4.6,90.0,1,1,2,1,1,0,0
15339,3.95,28.0,3,4,3,1,1,0,0
15340,5.35,35.0,4,6,5,6,1,0,0
15341,30.0,80.0,5,3,4,3,1,0,0
15342,30.0,230.0,15,5,5,4,1,0,0
15343,120.0,160.0,8,2,1,1,1,0,0
15344,5.4,38.0,4,5,4,4,1,0,0
15345,4.55,35.0,4,5,3,4,1,0,0
15346,5.5,35.0,6,3,6,4,1,0,0
15347,5.0,46.0,6,5,4,4,1,0,0
15348,4.0,43.0,6,5,3,4,1,0,0
15349,4.55,45.0,3,4,3,3,1,0,0
15350,4.0,43.0,6,5,3,4,1,0,0
15351,5.4,38.0,4,5,4,4,1,0,0
15352,5.85,38.0,4,4,4,4,1,0,0
15353,4.5,25.0,4,4,4,3,1,0,0
15354,5.9,48.0,4,1,1,1,1,0,0
15355,8.5,50.0,5,5,5,3,1,0,0
15356,3.0,40.0,4,5,5,4,1,0,0
15357,3.0,35.0,4,5,3,4,1,0,0
15358,3.0,35.0,4,5,3,4,1,0,0
15359,5.85,38.0,4,4,4,4,1,0,0
15360,10.0,68.0,5,4,3,3,1,0,0
15361,6.4,36.0,4,4,2,2,1,0,0
15362,6.4,41.0,4,5,4,3,1,0,0
15363,10.0,155.0,5,5,5,4,1,0,0
15364,12.0,88.0,5,4,4,4,1,0,0
15365,8.6,53.0,4,4,3,3,1,0,0
15366,5.5,40.0,1,1,1,1,1,0,0
15367,3.0,40.0,5,5,4,4,1,0,0
15368,3.65,31.0,1,1,1,1,1,0,0
15369,4.7,35.0,4,5,3,4,1,0,0
15370,6.7,48.0,4,5,5,5,1,0,0
15371,4.730907235714282,45.54826211843712,3,4,5,3,0,0,1
15372,2.8,31.0,4,5,4,4,0,1,0
15373,2.79,30.0,5,5,5,4,0,1,0
15374,15.39921028024911,101.02365867867587,1,1,1,1,1,0,0
15375,56.5,239.0,8,4,6,5,1,0,0
15376,12.0,63.0,4,7,3,6,1,0,0
15377,6.0,56.0,8,5,9,9,1,0,0
15378,4.8,37.0,4,5,2,3,1,0,0
15379,5.85,44.0,4,5,6,4,0,1,0
15380,6.0,60.0,5,5,4,4,1,0,0
15381,6.4,36.0,4,4,2,2,1,0,0
15382,4.68,66.0,6,10,2,3,1,0,0
15383,16.5,65.0,5,7,2,6,1,0,0
15384,6.4,58.0,4,4,6,1,0,0,1
15385,31.0,145.0,15,4,6,6,1,0,0
15386,5.45,45.0,5,5,3,4,1,0,0
15387,31.0,140.0,15,5,6,6,1,0,0
15388,5.68,41.0,4,6,6,5,1,0,0
15389,4.5,40.0,5,5,3,4,1,0,0
15390,3.0,35.0,5,5,4,4,1,0,0
15391,4.5,40.0,5,5,3,4,1,0,0
15392,4.6,40.0,5,5,4,4,1,0,0
15393,4.5,40.0,5,5,3,4,1,0,0
15394,4.35,35.0,4,5,3,3,1,0,0
15395,1.9,30.0,4,3,1,1,1,0,0
15396,4.65,42.0,4,5,7,5,1,0,0
15397,3.98,42.0,6,3,3,3,1,0,0
15398,3.45,35.0,4,4,4,3,1,0,0
15399,6.38,40.0,4,5,4,4,1,0,0
15400,6.1,35.0,4,5,3,4,1,0,0
15401,8.0,50.0,4,5,4,4,1,0,0
15402,4.8,61.0,4,4,5,4,1,0,0
15403,5.95,45.0,5,6,5,5,1,0,0
15404,28.0,75.0,7,5,5,6,1,0,0
15405,3.9,40.0,4,4,4,1,1,0,0
15406,7.2,65.0,4,6,10,11,1,0,0
15407,7.2,65.0,4,6,10,11,1,0,0
15408,22.0,82.0,6,7,18,18,1,0,0
15409,4.75,57.0,4,5,3,4,1,0,0
15410,5.2,35.0,4,5,3,4,1,0,0
15411,3.9,42.0,4,4,4,1,1,0,0
15412,8.0,50.0,5,5,5,5,1,0,0
15413,12.0,125.0,8,5,5,4,0,0,1
15414,12.0,50.0,7,8,5,6,1,0,0
15415,58.0,110.0,7,7,22,23,1,0,0
15416,17.0,100.0,8,4,4,3,1,0,0
15417,3.5,33.0,4,3,3,2,1,0,0
15418,6.15,42.0,4,7,12,12,1,0,0
15419,13.0,65.0,5,7,6,6,1,0,0
15420,6.5,50.0,4,5,4,5,1,0,0
15421,25.0,158.0,10,3,1,5,1,0,0
15422,3.1,85.0,4,3,3,1,1,0,0
15423,4.5,42.0,4,4,3,3,1,0,0
15424,18.2,140.0,14,4,4,5,1,0,0
15425,4.5,35.0,4,5,3,4,1,0,0
15426,6.4,46.0,4,5,7,5,1,0,0
15427,5.5,43.0,7,5,9,9,1,0,0
15428,55.0,120.0,1,7,5,5,1,0,0
15429,4.999,43.0,4,3,3,2,1,0,0
15430,4.35,45.0,4,4,5,4,1,0,0
15431,12.0,90.0,5,5,4,5,1,0,0
15432,2.8,52.0,4,4,4,1,1,0,0
15433,7.3,50.0,4,4,4,4,1,0,0
15434,2.7,45.0,4,5,4,1,1,0,0
15435,22.0,80.0,5,7,7,7,1,0,0
15436,53.0,45.0,5,5,3,4,1,0,0
15437,38.0,95.0,8,9,16,16,1,0,0
15438,8.3,42.0,5,5,4,4,1,0,0
15439,4.68,66.0,6,10,2,3,1,0,0
15440,70.0,110.0,6,7,8,15,1,0,0
15441,1.35,40.0,5,2,1,1,1,0,0
15442,20.0,80.0,5,7,6,9,1,0,0
15443,6.15,42.0,3,7,12,12,1,0,0
15444,5.58,45.0,5,4,4,3,1,0,0
15445,3.6,35.0,4,4,3,3,1,0,0
15446,6.5,51.0,4,4,4,3,1,0,0
15447,4.0,44.0,4,3,3,2,1,0,0
15448,4.1,42.0,4,3,5,6,1,0,0
15449,8.0,70.0,4,1,1,1,1,0,0
15450,7.1,50.0,4,4,4,3,1,0,0
15451,9.3,110.0,12,8,13,13,1,0,0
15452,4.8,35.0,4,4,3,3,1,0,0
15453,48.0,110.0,1,5,6,6,1,0,0
